GEOID, Name,County,Tribal Areas,Avg. Energy Burden (% income)
42101027901,Census Tract 279.01,Philadelphia County,,5
42101027902,Census Tract 279.02,Philadelphia County,,6
42011002700,Census Tract 27,Berks County,,4
42101002802,Census Tract 28.02,Philadelphia County,,2
42003290100,Census Tract 2901,Allegheny County,,5
42071000200,Census Tract 2,Lancaster County,,4
42101003001,Census Tract 30.01,Philadelphia County,,3
42029300700,Census Tract 3007,Chester County,,3
42029300900,Census Tract 3009,Chester County,,3
42029301100,Census Tract 3011,Chester County,,3
42029304201,Census Tract 3042.01,Chester County,,2
42029304900,Census Tract 3049,Chester County,,4
42029306000,Census Tract 3060,Chester County,,3
42029307100,Census Tract 3071,Chester County,,3
42029307700,Census Tract 3077,Chester County,,4
42049003000,Census Tract 30,Erie County,,4
42101031402,Census Tract 314.02,Philadelphia County,,5
42003320700,Census Tract 3207,Allegheny County,,4
42101036600,Census Tract 366,Philadelphia County,,1
42071000300,Census Tract 3,Lancaster County,,4
42073000300,Census Tract 3,Lawrence County,,6
42003403500,Census Tract 4035,Allegheny County,,5
42003040600,Census Tract 406,Allegheny County,,6
42003408002,Census Tract 4080.02,Allegheny County,,2
42003409000,Census Tract 4090,Allegheny County,,1
42045409702,Census Tract 4097.02,Delaware County,,1
42003040900,Census Tract 409,Allegheny County,,4
42045410500,Census Tract 4105,Delaware County,,4
42003414101,Census Tract 4141.01,Allegheny County,,2
42003421100,Census Tract 4211,Allegheny County,,2
42003427000,Census Tract 4270,Allegheny County,,4
42003427100,Census Tract 4271,Allegheny County,,2
42003427200,Census Tract 4272,Allegheny County,,3
42003429100,Census Tract 4291,Allegheny County,,3
42003431400,Census Tract 4314,Allegheny County,,3
42003445500,Census Tract 4455,Allegheny County,,2
42003451101,Census Tract 4511.01,Allegheny County,,2
42003451300,Census Tract 4513,Allegheny County,,2
42003452000,Census Tract 4520,Allegheny County,,3
42003456004,Census Tract 4560.04,Allegheny County,,2
42003459102,Census Tract 4591.02,Allegheny County,,2
42003470400,Census Tract 4704,Allegheny County,,3
42003475303,Census Tract 4753.03,Allegheny County,,2
42003480200,Census Tract 4802,Allegheny County,,3
42003490003,Census Tract 4900.03,Allegheny County,,2
42003490004,Census Tract 4900.04,Allegheny County,,2
42003491101,Census Tract 4911.01,Allegheny County,,2
42003492800,Census Tract 4928,Allegheny County,,7
42049000400,Census Tract 4,Erie County,,5
42003509400,Census Tract 5094,Allegheny County,,6
42003513800,Census Tract 5138,Allegheny County,,8
42003521301,Census Tract 5213.01,Allegheny County,,3
42003521500,Census Tract 5215,Allegheny County,,3
42003523200,Census Tract 5232,Allegheny County,,4
42003523300,Census Tract 5233,Allegheny County,,4
42003526102,Census Tract 5261.02,Allegheny County,,3
42003526301,Census Tract 5263.01,Allegheny County,,3
42003561100,Census Tract 5611,Allegheny County,,10
42003561400,Census Tract 5614,Allegheny County,,4
42129808401,Census Tract 8084.01,Westmoreland County,,4
42003101100,Census Tract 1011,Allegheny County,,4
42003101600,Census Tract 1016,Allegheny County,,6
42003101700,Census Tract 1017,Allegheny County,,5
42003101800,Census Tract 1018,Allegheny County,,3
42003010300,Census Tract 103,Allegheny County,,6
42017104601,Census Tract 1046.01,Bucks County,,2
42017104604,Census Tract 1046.04,Bucks County,,2
42017105805,Census Tract 1058.05,Bucks County,,3
42017105808,Census Tract 1058.08,Bucks County,,3
42017105809,Census Tract 1058.09,Bucks County,,3
42017105811,Census Tract 1058.11,Bucks County,,3
42017105812,Census Tract 1058.12,Bucks County,,3
42017105900,Census Tract 1059,Bucks County,,4
42003110200,Census Tract 1102,Allegheny County,,2
42003110600,Census Tract 1106,Allegheny County,,2
42003111300,Census Tract 1113,Allegheny County,,3
42003111400,Census Tract 1114,Allegheny County,,4
42049011507,Census Tract 115.07,Erie County,,3
42049011702,Census Tract 117.02,Erie County,,4
42049011801,Census Tract 118.01,Erie County,,4
42049011900,Census Tract 119,Erie County,,5
42003120300,Census Tract 1203,Allegheny County,,4
42003120400,Census Tract 1204,Allegheny County,,9
42003120700,Census Tract 1207,Allegheny County,,6
42003130100,Census Tract 1301,Allegheny County,,12
42003130200,Census Tract 1302,Allegheny County,,6
42003130300,Census Tract 1303,Allegheny County,,7
42003130400,Census Tract 1304,Allegheny County,,10
42003130600,Census Tract 1306,Allegheny County,,6
42003140100,Census Tract 1401,Allegheny County,,2
42003140200,Census Tract 1402,Allegheny County,,2
42003141100,Census Tract 1411,Allegheny County,,3
42003141400,Census Tract 1414,Allegheny County,,2
42003151600,Census Tract 1516,Allegheny County,,3
42003151700,Census Tract 1517,Allegheny County,,3
42003170600,Census Tract 1706,Allegheny County,,4
42003180700,Census Tract 1807,Allegheny County,,4
42003191100,Census Tract 1911,Allegheny County,,3
42003191400,Census Tract 1914,Allegheny County,,3
42003191500,Census Tract 1915,Allegheny County,,5
42003191600,Census Tract 1916,Allegheny County,,4
42003191700,Census Tract 1917,Allegheny County,,3
42003191800,Census Tract 1918,Allegheny County,,4
42003191900,Census Tract 1919,Allegheny County,,4
42003192000,Census Tract 1920,Allegheny County,,4
42025020102,Census Tract 201.02,Carbon County,,5
42003202200,Census Tract 2022,Allegheny County,,5
42003202300,Census Tract 2023,Allegheny County,,3
42025020200,Census Tract 202,Carbon County,,6
42091204400,Census Tract 2044,Montgomery County,,2
42025020500,Census Tract 205,Carbon County,,5
42025020800,Census Tract 208,Carbon County,,4
42025020900,Census Tract 209,Carbon County,,4
42003210700,Census Tract 2107,Allegheny County,,3
42049002100,Census Tract 21,Erie County,,4
42049002200,Census Tract 22,Erie County,,4
42049002400,Census Tract 24,Erie County,,4
42003260200,Census Tract 2602,Allegheny County,,4
42003260700,Census Tract 2607,Allegheny County,,3
42003260900,Census Tract 2609,Allegheny County,,7
42051261402,Census Tract 2614.02,Fayette County,,6
42051262702,Census Tract 2627.02,Fayette County,,6
42049002600,Census Tract 26,Erie County,,5
42003270100,Census Tract 2701,Allegheny County,,3
42049002700,Census Tract 27,Erie County,,4
42049002800,Census Tract 28,Erie County,,4
42003290400,Census Tract 2904,Allegheny County,,5
42089300101,Census Tract 3001.01,Monroe County,,5
42003030500,Census Tract 305,Allegheny County,,5
42003310200,Census Tract 3102,Allegheny County,,4
42003320400,Census Tract 3204,Allegheny County,,4
42003040400,Census Tract 404,Allegheny County,,2
42003040500,Census Tract 405,Allegheny County,,9
42003407002,Census Tract 4070.02,Allegheny County,,3
42003413100,Census Tract 4131,Allegheny County,,2
42003413201,Census Tract 4132.01,Allegheny County,,2
42003413202,Census Tract 4132.02,Allegheny County,,2
42003414200,Census Tract 4142,Allegheny County,,2
42003420000,Census Tract 4200,Allegheny County,,4
42003421200,Census Tract 4212,Allegheny County,,2
42003424000,Census Tract 4240,Allegheny County,,4
42003426400,Census Tract 4264,Allegheny County,,3
42003429202,Census Tract 4292.02,Allegheny County,,3
42003429500,Census Tract 4295,Allegheny County,,3
42003451102,Census Tract 4511.02,Allegheny County,,3
42003459201,Census Tract 4592.01,Allegheny County,,2
42003462100,Census Tract 4621,Allegheny County,,4
42003469000,Census Tract 4690,Allegheny County,,2
42003470300,Census Tract 4703,Allegheny County,,3
42003473300,Census Tract 4733,Allegheny County,,2
42003474101,Census Tract 4741.01,Allegheny County,,2
42003474102,Census Tract 4741.02,Allegheny County,,2
42003475304,Census Tract 4753.04,Allegheny County,,2
42003475401,Census Tract 4754.01,Allegheny County,,2
42003476100,Census Tract 4761,Allegheny County,,3
42003484300,Census Tract 4843,Allegheny County,,4
42003486800,Census Tract 4868,Allegheny County,,6
42003488400,Census Tract 4884,Allegheny County,,4
42003488600,Census Tract 4886,Allegheny County,,3
42003490002,Census Tract 4900.02,Allegheny County,,3
42003491200,Census Tract 4912,Allegheny County,,2
42003492700,Census Tract 4927,Allegheny County,,5
42003496102,Census Tract 4961.02,Allegheny County,,3
42003497000,Census Tract 4970,Allegheny County,,3
42003504100,Census Tract 5041,Allegheny County,,4
42003519000,Census Tract 5190,Allegheny County,,2
42003520001,Census Tract 5200.01,Allegheny County,,3
42003523100,Census Tract 5231,Allegheny County,,4
42003523501,Census Tract 5235.01,Allegheny County,,4
42003523600,Census Tract 5236,Allegheny County,,4
42003523800,Census Tract 5238,Allegheny County,,3
42003551300,Census Tract 5513,Allegheny County,,4
42003552400,Census Tract 5524,Allegheny County,,6
42003060300,Census Tract 603,Allegheny County,,2
42003060500,Census Tract 605,Allegheny County,,3
42003070300,Census Tract 703,Allegheny County,,2
42003070500,Census Tract 705,Allegheny County,,2
42003070800,Census Tract 708,Allegheny County,,2
42003070900,Census Tract 709,Allegheny County,,2
42129801500,Census Tract 8015,Westmoreland County,,5
42129801600,Census Tract 8016,Westmoreland County,,6
42129802102,Census Tract 8021.02,Westmoreland County,,2
42129802301,Census Tract 8023.01,Westmoreland County,,3
42129802400,Census Tract 8024,Westmoreland County,,3
42129802700,Census Tract 8027,Westmoreland County,,2
42129803200,Census Tract 8032,Westmoreland County,,3
42129803302,Census Tract 8033.02,Westmoreland County,,3
42129803600,Census Tract 8036,Westmoreland County,,3
42129804000,Census Tract 8040,Westmoreland County,,4
42129804200,Census Tract 8042,Westmoreland County,,3
42129805600,Census Tract 8056,Westmoreland County,,4
42129806100,Census Tract 8061,Westmoreland County,,4
42003080600,Census Tract 806,Allegheny County,,2
42003090200,Census Tract 902,Allegheny County,,3
42003090300,Census Tract 903,Allegheny County,,4
42019912002,Census Tract 9120.02,Butler County,,2
42019912401,Census Tract 9124.01,Butler County,,1
42027011501,Census Tract 115.01,Centre County,,3
42095017605,Census Tract 176.05,Northampton County,,3
42079200100,Census Tract 2001,Luzerne County,,4
42079200300,Census Tract 2003,Luzerne County,,3
42079200600,Census Tract 2006,Luzerne County,,3
42029302705,Census Tract 3027.05,Chester County,,2
42029311403,Census Tract 3114.03,Chester County,,2
42101034702,Census Tract 347.02,Philadelphia County,,2
42101034801,Census Tract 348.01,Philadelphia County,,3
42101034802,Census Tract 348.02,Philadelphia County,,3
42101034900,Census Tract 349,Philadelphia County,,3
42101035100,Census Tract 351,Philadelphia County,,2
42101035200,Census Tract 352,Philadelphia County,,3
42037050300,Census Tract 503,Columbia County,,3
42037050900,Census Tract 509,Columbia County,,3
42037051000,Census Tract 510,Columbia County,,4
42037051100,Census Tract 511,Columbia County,,5
42037051200,Census Tract 512,Columbia County,,4
42077005302,Census Tract 53.02,Lehigh County,,3
42053530100,Census Tract 5301,Forest County,,8
42125754200,Census Tract 7542,Washington County,,4
42129800100,Census Tract 8001,Westmoreland County,,9
42129800200,Census Tract 8002,Westmoreland County,,6
42129800300,Census Tract 8003,Westmoreland County,,6
42129800400,Census Tract 8004,Westmoreland County,,4
42129800600,Census Tract 8006,Westmoreland County,,6
42129800700,Census Tract 8007,Westmoreland County,,9
42129800800,Census Tract 8008,Westmoreland County,,3
42129800900,Census Tract 8009,Westmoreland County,,4
42129801200,Census Tract 8012,Westmoreland County,,2
42129801703,Census Tract 8017.03,Westmoreland County,,3
42129804502,Census Tract 8045.02,Westmoreland County,,2
42129804702,Census Tract 8047.02,Westmoreland County,,4
42129804802,Census Tract 8048.02,Westmoreland County,,3
42129806300,Census Tract 8063,Westmoreland County,,4
42129806600,Census Tract 8066,Westmoreland County,,4
42129806700,Census Tract 8067,Westmoreland County,,3
42129806800,Census Tract 8068,Westmoreland County,,3
42129807100,Census Tract 8071,Westmoreland County,,4
42129807300,Census Tract 8073,Westmoreland County,,3
42129807402,Census Tract 8074.02,Westmoreland County,,2
42129807500,Census Tract 8075,Westmoreland County,,3
42129807800,Census Tract 8078,Westmoreland County,,1
42129807900,Census Tract 8079,Westmoreland County,,2
42129808200,Census Tract 8082,Westmoreland County,,3
42129808300,Census Tract 8083,Westmoreland County,,5
42129808500,Census Tract 8085,Westmoreland County,,2
42113960100,Census Tract 9601,Sullivan County,,7
42113960200,Census Tract 9602,Sullivan County,,7
42077009600,Census Tract 96,Lehigh County,,6
42101035500,Census Tract 355,Philadelphia County,,3
42101035800,Census Tract 358,Philadelphia County,,3
42101035900,Census Tract 359,Philadelphia County,,3
42003040200,Census Tract 402,Allegheny County,,6
42003404000,Census Tract 4040,Allegheny County,,4
42003407001,Census Tract 4070.01,Allegheny County,,3
42045407000,Census Tract 4070,Delaware County,,2
42045407102,Census Tract 4071.02,Delaware County,,3
42045407803,Census Tract 4078.03,Delaware County,,2
42003408001,Census Tract 4080.01,Allegheny County,,2
42045408500,Census Tract 4085,Delaware County,,2
42045409802,Census Tract 4098.02,Delaware County,,2
42045409803,Census Tract 4098.03,Delaware County,,2
42003412001,Census Tract 4120.01,Allegheny County,,2
42003412002,Census Tract 4120.02,Allegheny County,,2
42003413300,Census Tract 4133,Allegheny County,,2
42003413500,Census Tract 4135,Allegheny County,,2
42003414102,Census Tract 4141.02,Allegheny County,,2
42003415001,Census Tract 4150.01,Allegheny County,,2
42003415002,Census Tract 4150.02,Allegheny County,,2
42003422000,Census Tract 4220,Allegheny County,,2
42003425000,Census Tract 4250,Allegheny County,,4
42003426300,Census Tract 4263,Allegheny County,,3
42003429201,Census Tract 4292.01,Allegheny County,,2
42003429300,Census Tract 4293,Allegheny County,,3
42003429600,Census Tract 4296,Allegheny County,,3
42003430200,Census Tract 4302,Allegheny County,,3
42003431500,Census Tract 4315,Allegheny County,,4
42003432400,Census Tract 4324,Allegheny County,,4
42003439000,Census Tract 4390,Allegheny County,,2
42003456001,Census Tract 4560.01,Allegheny County,,2
42003458000,Census Tract 4580,Allegheny County,,2
42003459101,Census Tract 4591.01,Allegheny County,,3
42003459202,Census Tract 4592.02,Allegheny County,,3
42003460002,Census Tract 4600.02,Allegheny County,,3
42003461000,Census Tract 4610,Allegheny County,,5
42003462600,Census Tract 4626,Allegheny County,,5
42003464400,Census Tract 4644,Allegheny County,,7
42003465600,Census Tract 4656,Allegheny County,,4
42003465800,Census Tract 4658,Allegheny County,,3
42003468700,Census Tract 4687,Allegheny County,,3
42003468800,Census Tract 4688,Allegheny County,,4
42003468900,Census Tract 4689,Allegheny County,,3
42003470600,Census Tract 4706,Allegheny County,,4
42003471000,Census Tract 4710,Allegheny County,,4
42003472200,Census Tract 4722,Allegheny County,,3
42003472300,Census Tract 4723,Allegheny County,,3
42003472400,Census Tract 4724,Allegheny County,,3
42003473100,Census Tract 4731,Allegheny County,,2
42003473200,Census Tract 4732,Allegheny County,,2
42003473401,Census Tract 4734.01,Allegheny County,,2
42003473402,Census Tract 4734.02,Allegheny County,,2
42003474201,Census Tract 4742.01,Allegheny County,,2
42003474202,Census Tract 4742.02,Allegheny County,,2
42003475102,Census Tract 4751.02,Allegheny County,,2
42003475402,Census Tract 4754.02,Allegheny County,,2
42003476200,Census Tract 4762,Allegheny County,,3
42003477100,Census Tract 4771,Allegheny County,,3
42003477200,Census Tract 4772,Allegheny County,,3
42003477300,Census Tract 4773,Allegheny County,,3
42003478200,Census Tract 4782,Allegheny County,,4
42003480300,Census Tract 4803,Allegheny County,,3
42003480400,Census Tract 4804,Allegheny County,,3
42003483800,Census Tract 4838,Allegheny County,,6
42003484600,Census Tract 4846,Allegheny County,,4
42003485000,Census Tract 4850,Allegheny County,,5
42003486900,Census Tract 4869,Allegheny County,,8
42003487000,Census Tract 4870,Allegheny County,,4
42003488100,Census Tract 4881,Allegheny County,,4
42003488200,Census Tract 4882,Allegheny County,,5
42003488300,Census Tract 4883,Allegheny County,,3
42003488500,Census Tract 4885,Allegheny County,,3
42003489001,Census Tract 4890.01,Allegheny County,,2
42003492900,Census Tract 4929,Allegheny County,,5
42003494000,Census Tract 4940,Allegheny County,,4
42003496101,Census Tract 4961.01,Allegheny County,,2
42003496200,Census Tract 4962,Allegheny County,,3
42073000400,Census Tract 4,Lawrence County,,9
42037050100,Census Tract 501,Columbia County,,5
42037050200,Census Tract 502,Columbia County,,5
42003503002,Census Tract 5030.02,Allegheny County,,4
42037050400,Census Tract 504,Columbia County,,4
42037050500,Census Tract 505,Columbia County,,5
42003050600,Census Tract 506,Allegheny County,,4
42037050600,Census Tract 506,Columbia County,,4
42003507000,Census Tract 5070,Allegheny County,,4
42037050700,Census Tract 507,Columbia County,,4
42003508000,Census Tract 5080,Allegheny County,,7
42037050800,Census Tract 508,Columbia County,,3
42003050900,Census Tract 509,Allegheny County,,7
42003510000,Census Tract 5100,Allegheny County,,7
42003051000,Census Tract 510,Allegheny County,,6
42003051100,Census Tract 511,Allegheny County,,10
42003512000,Census Tract 5120,Allegheny County,,5
42003512800,Census Tract 5128,Allegheny County,,10
42003512900,Census Tract 5129,Allegheny County,,6
42037051300,Census Tract 513,Columbia County,,5
42003514000,Census Tract 5140,Allegheny County,,5
42037051400,Census Tract 514,Columbia County,,5
42003515100,Census Tract 5151,Allegheny County,,5
42003515200,Census Tract 5152,Allegheny County,,3
42037051500,Census Tract 515,Columbia County,,5
42003518001,Census Tract 5180.01,Allegheny County,,2
42003520002,Census Tract 5200.02,Allegheny County,,4
42003521100,Census Tract 5211,Allegheny County,,3
42003521200,Census Tract 5212,Allegheny County,,4
42003521401,Census Tract 5214.01,Allegheny County,,3
42003521402,Census Tract 5214.02,Allegheny County,,2
42003523502,Census Tract 5235.02,Allegheny County,,4
42003523702,Census Tract 5237.02,Allegheny County,,4
42003526101,Census Tract 5261.01,Allegheny County,,2
42003526201,Census Tract 5262.01,Allegheny County,,3
42003526202,Census Tract 5262.02,Allegheny County,,3
42003526302,Census Tract 5263.02,Allegheny County,,3
42003551200,Census Tract 5512,Allegheny County,,6
42003562300,Census Tract 5623,Allegheny County,,7
42003564100,Census Tract 5641,Allegheny County,,2
42077005704,Census Tract 57.04,Lehigh County,,3
42071000500,Census Tract 5,Lancaster County,,4
42007601100,Census Tract 6011,Beaver County,,5
42007601300,Census Tract 6013,Beaver County,,6
42007601400,Census Tract 6014,Beaver County,,6
42007601600,Census Tract 6016,Beaver County,,5
42007602100,Census Tract 6021,Beaver County,,3
42007602300,Census Tract 6023,Beaver County,,2
42007602400,Census Tract 6024,Beaver County,,2
42007602500,Census Tract 6025,Beaver County,,3
42007602800,Census Tract 6028,Beaver County,,6
42007603300,Census Tract 6033,Beaver County,,3
42007603400,Census Tract 6034,Beaver County,,3
42007603500,Census Tract 6035,Beaver County,,5
42007603600,Census Tract 6036,Beaver County,,4
42077006600,Census Tract 66,Lehigh County,,3
42101007102,Census Tract 71.02,Philadelphia County,,7
42125746301,Census Tract 7463.01,Washington County,,2
42125746302,Census Tract 7463.02,Washington County,,2
42125773200,Census Tract 7732,Washington County,,4
42125795900,Census Tract 7959,Washington County,,4
42125796000,Census Tract 7960,Washington County,,4
42129801001,Census Tract 8010.01,Westmoreland County,,3
42003080200,Census Tract 802,Allegheny County,,4
42097080200,Census Tract 802,Northumberland County,,3
42003080400,Census Tract 804,Allegheny County,,3
42003080900,Census Tract 809,Allegheny County,,3
42101008101,Census Tract 81.01,Philadelphia County,,7
42101008102,Census Tract 81.02,Philadelphia County,,8
42097081200,Census Tract 812,Northumberland County,,5
42097081300,Census Tract 813,Northumberland County,,6
42097081600,Census Tract 816,Northumberland County,,8
42097081700,Census Tract 817,Northumberland County,,7
42097082200,Census Tract 822,Northumberland County,,4
42101008701,Census Tract 87.01,Philadelphia County,,3
42101008702,Census Tract 87.02,Philadelphia County,,2
42019911100,Census Tract 9111,Butler County,,3
42019911300,Census Tract 9113,Butler County,,4
42019911502,Census Tract 9115.02,Butler County,,3
42019911700,Census Tract 9117,Butler County,,3
42077009100,Census Tract 91,Lehigh County,,4
42077009200,Census Tract 92,Lehigh County,,3
42077009300,Census Tract 93,Lehigh County,,4
42077009400,Census Tract 94,Lehigh County,,4
42103950702,Census Tract 9507.02,Pike County,,6
42077009500,Census Tract 95,Lehigh County,,4
42063961102,Census Tract 9611.02,Indiana County,,17
42063961200,Census Tract 9612,Indiana County,,2
42059970800,Census Tract 9708,Greene County,,4
42049980109,Census Tract 9801.09,Erie County,,6
42101980100,Census Tract 9801,Philadelphia County,,1
42003981800,Census Tract 9818,Allegheny County,,4
42071000900,Census Tract 9,Lancaster County,,7
